f0_mean,f0_stddev,f0_range,f1_mean,f1_stddev,f1_range,f2_mean,f2_stddev,f2_range,f3_mean,f3_stddev,f3_range,f4_mean,f4_stddev,f4_range,loudness_mean,loudness_stddev,loudness_range,hnr_mean,hnr_stddev,hnr_range,jitter,jitter_abs,jitter_rap,jitter_ppq5,jitter_ddp,shimmer,shimmer_db,shimmer_apq3,shimmer_apq5,shimmer_apq11,shimmer_dda,gne_ratio,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,cpp_mean,cpp_var,spir,dur_med,dur_mad,silence_ratio,rel_f0_sd,rel_se0_sd,anger_mean,disgust_mean,fear_mean,happiness_mean,sadness_mean,surprise_mean,neutral_mean,AU01_mean,AU02_mean,AU04_mean,AU05_mean,AU06_mean,AU07_mean,AU09_mean,AU10_mean,AU11_mean,AU12_mean,AU14_mean,AU15_mean,AU17_mean,AU20_mean,AU23_mean,AU24_mean,AU25_mean,AU26_mean,AU28_mean,AU43_mean,mouth_openness_mean,anger_std,disgust_std,fear_std,happiness_std,sadness_std,surprise_std,neutral_std,AU01_std,AU02_std,AU04_std,AU05_std,AU06_std,AU07_std,AU09_std,AU10_std,AU11_std,AU12_std,AU14_std,AU15_std,AU17_std,AU20_std,AU23_std,AU24_std,AU25_std,AU26_std,AU28_std,AU43_std,mouth_openness_std,condition,id,sex
187.9544884490388,71.41668991848175,237.0483751600615,922.8231320628488,468.6139404576052,1996.040115993492,1901.8171872043872,625.3386415622956,3267.8430083389494,3056.335185981038,464.2813254534517,2950.746251693694,4117.97969158962,484.4562155425136,2145.2067279812,32.05341629811263,21.69305086509513,75.41905691596374,11.992045999591566,5.162355876338754,19.88687634104344,0.0241230252176672,0.000128089738848,0.0100493674617834,0.0115785887725474,0.0301481023853502,0.1185885424908552,1.285959320563817,0.0402938931071763,0.0685212774213065,0.1642266672830225,0.120881679321529,0.8869511422365419,-577.2835083007812,50.80997085571289,9.178207397460938,7.829060077667236,0.6094861626625061,3.17383885383606,-9.14649772644043,-6.220271110534668,-3.913804292678833,8.085999488830566,-6.069925785064697,1.263430953025818,2.330362558364868,3.273369789123535,35890.64453125,2507.5166015625,532.7894287109375,532.708251953125,517.4415283203125,391.3289184570313,297.55438232421875,135.89158630371094,320.658935546875,146.11253356933594,195.05953979492188,96.94161224365234,113.68080139160156,72.0055923461914,16.24948931142679,17.03679145176658,1.2414649286157668,1.0825,0.0195000000000001,61.76470588235294,0.5799759689015077,0.1109482335661203,0.0324392318725585,0.0687197521328926,0.1041958332061767,0.3077768385410309,0.0013489878037944,0.3906494677066803,0.09486985206604,0.376910924911499,0.2485469132661819,0.3804131746292114,0.3418275415897369,0.8126255869865417,1.0,0.4210011065006256,0.7532362937927246,0.75,0.8493019938468933,0.6404628753662109,0.3676187694072723,0.3546384871006012,0.9166666865348816,0.3312660157680511,0.0357621051371097,0.9951998591423036,0.6892698407173157,0.0240431874990463,0.1054583564400672,57.26145318009667,0.04903519526124,0.1450783759355545,0.2517635822296142,0.2969872057437897,0.0007759280852042,0.3502491116523742,0.182315319776535,0.2126139998435974,0.2456594407558441,0.2122786343097686,0.0462040230631828,0.1194410994648933,0.0,0.1781778633594513,0.2645539045333862,0.4522670209407806,0.1244306117296218,0.1538466364145279,0.1827348470687866,0.1404462158679962,0.2886751294136047,0.1678647845983505,0.027853975072503,0.0126768294721841,0.1051018759608268,0.0239358693361282,0.137084886431694,14.985116022592818,happy,19,male
125.64948014646986,18.59279048264858,76.28277664250324,896.9029748704264,451.2875223037325,2158.738997270807,1955.646204376728,547.5058580882613,2528.638337405575,2989.774859821758,538.9407480770459,2531.004822163653,4085.873730877428,504.6579127780864,2363.818157624782,26.61759820805037,20.528256111753137,94.67661873571552,10.667777877232965,5.37441095837574,25.527880554613947,0.0240722516237315,0.000190954175773,0.009171331195701,0.0124564792508864,0.0275139935871032,0.1260871295608575,1.1396266927116598,0.0359718041893289,0.0592887182444511,0.1489159087924763,0.1079154125679868,0.9163566319066478,-640.0294799804688,70.08712768554688,3.504847764968872,17.908447265625,2.4046547412872314,1.2470520734786987,-0.4431353509426117,1.0504101514816284,-4.001190662384033,2.263390064239502,3.005612373352051,-2.085796594619751,2.4232094287872314,1.4104312658309937,38781.37890625,2922.50244140625,839.1263427734375,376.4860229492188,360.3360290527344,166.89990234375,289.8934936523437,148.43540954589844,226.7677764892578,92.52745056152344,92.03131103515624,98.50080108642578,40.201698303222656,46.26987075805664,,,1.3553004955317434,1.1075,0.0065,64.48087431693989,0.5298101553652428,0.1411698042886285,0.0005603315657936,0.0007003913051448,0.004533365368843,0.0211390666663646,0.0030004910659044,0.1979129463434219,0.7721533179283142,0.5530591607093811,0.3839834034442901,0.1711471676826477,0.387839525938034,0.2848246693611145,0.0,0.1540606319904327,0.1437970399856567,0.4545454680919647,0.2028309851884842,0.3101899921894073,0.1690008491277694,0.4904557168483734,0.5454545617103577,0.3990305960178375,0.1328136324882507,0.7185011506080627,0.5296136736869812,0.1391217112541198,0.0929533541202545,32.443400406424324,0.000381910795113,0.00064990343526,0.0063232835382223,0.0156561750918626,0.0026685278862714,0.2832949757575989,0.2968902587890625,0.2027723044157028,0.1833704859018325,0.0962753072381019,0.0517327822744846,0.0787988826632499,0.0,0.0226401910185813,0.1570225059986114,0.5222329497337341,0.1254306733608245,0.1024391427636146,0.0692831799387931,0.064585767686367,0.5222329497337341,0.1170644536614418,0.1812227219343185,0.4405111968517303,0.3224368393421173,0.173738956451416,0.0393548570573329,6.956635144320996,calm,15,male
196.7330257941324,59.76347625669093,234.62412665652025,807.3369497012599,404.59885056378255,1968.3012652398315,1875.8143676242648,424.990420617379,2902.265405962461,2966.4568507749404,397.8923033982916,3060.8156966131583,3874.81440805549,422.4683721287119,2413.436997940351,30.33025324565351,29.256897681756005,113.6972313023671,7.087423048151471,4.665763334256539,22.103018124103613,0.0363047402334161,0.000185302874601,0.0162482793644584,0.0190189241197553,0.0487448380933753,0.1484279519974076,1.440716189536046,0.0568254464297583,0.1015901980161247,0.2034286280799989,0.170476339289275,0.919962694033534,-489.8204956054688,39.65689849853516,-5.913443565368652,11.51168727874756,-4.048992156982422,-9.47696018218994,-4.740334987640381,-16.33624839782715,-5.4938836097717285,-4.658608913421631,-12.824592590332031,0.2242606580257415,-5.373669624328613,-1.8305469751358032,40591.375,2448.68310546875,844.1212158203125,564.1072387695312,383.682861328125,331.4754333496094,292.6952209472656,406.2076721191406,143.5810089111328,108.42960357666016,259.0353698730469,33.44986343383789,154.772216796875,45.45720291137695,,,1.3522650439486144,1.0845000000000002,0.0144999999999998,66.4819944598338,0.6233510107404886,0.1313772350410652,0.012582192197442,0.0009334221249446,0.3581548929214477,0.0292814802378416,0.0060693765990436,0.4109325110912323,0.1820460855960846,0.582764208316803,0.3383923768997192,0.5150777697563171,0.3312063217163086,0.2891043722629547,0.3636363744735718,0.14955934882164,0.3583768010139465,0.3636363744735718,0.2860473394393921,0.265203446149826,0.1587176918983459,0.2894205749034881,0.8181818127632141,0.3674186468124389,0.024616690352559,0.9882770776748656,0.7616558074951172,0.0609635598957538,0.0341783910989761,41.65197910469847,0.0126264290884137,0.0009437705157324,0.4403354525566101,0.0536431856453418,0.0071347979828715,0.4156249463558197,0.3836467266082763,0.2156308144330978,0.1709959357976913,0.217386394739151,0.0197814721614122,0.168602243065834,0.5045249462127686,0.0665437281131744,0.2614103853702545,0.5045249462127686,0.2264830619096756,0.1318560689687729,0.1225958913564682,0.1028275266289711,0.4045199155807495,0.0756281241774559,0.0287873689085245,0.0252671279013156,0.2347118109464645,0.0308409295976161,0.009683103300631,9.75162051899262,surprised,21,male
233.7318697356153,24.19994346794528,101.7286802268776,917.3004133208796,424.6943955543472,2083.5183099223755,1890.668477767096,357.3169259552964,2384.954570767826,2916.7096241458,500.84150061701285,2853.1435937661845,3805.2735223699374,556.5195691618562,2361.881052053566,39.6879206851636,23.45642555405132,72.32866876074637,14.499705027131284,8.434726729978818,34.33688181581292,0.0180400569678377,7.747827254523304e-05,0.0065980487106779,0.0082033039049221,0.0197941461320339,0.0834435962129033,0.977118355942694,0.0273168729222563,0.0432920511897816,0.0926409808909512,0.0819506187667691,0.8972701516008095,-465.641357421875,49.75433349609375,-21.47110939025879,9.911258697509766,-2.214632749557495,-18.96707534790039,-11.51998233795166,-13.776771545410156,-7.246594905853271,1.5564825534820557,-7.934208393096924,-1.5415520668029783,-1.2206733226776123,-4.519064903259277,24328.72265625,2108.773681640625,1481.4385986328125,439.1984558105469,433.1142578125,584.52490234375,270.0742492675781,296.6257629394531,194.21080017089844,82.0959701538086,131.7274169921875,81.56463623046875,67.71476745605469,105.51465606689452,17.67920308748472,28.94811716018286,1.1441647597254003,1.0139999999999998,0.0590000000000001,60.42780748663101,0.4703320323640259,0.145221981231926,0.0037125416565686,0.0002225019125035,0.0103733604773879,0.6330375671386719,0.0002700148907024,0.3488287925720215,0.0035552193876355,0.6439287066459656,0.3894426822662353,0.3513868749141693,0.2687574326992035,0.8010596632957458,0.9166666865348816,0.5678271651268005,0.8430054783821106,0.6666666865348816,0.8018412590026855,0.5489216446876526,0.3647563457489013,0.2770444452762604,1.0,0.3015147447586059,0.0175855588167905,0.9988393783569336,0.8218136429786682,0.037572231143713,0.4766466319561004,58.97984404270223,0.0105850426480174,0.0004004445218015,0.0084548080340027,0.3167523145675659,0.0004483197408262,0.3040798604488373,0.0080390442162752,0.1443435847759246,0.1399246901273727,0.1394609957933426,0.0359011106193065,0.1214035898447036,0.2886751294136047,0.1485718935728073,0.2422066777944564,0.4923659861087799,0.1768250316381454,0.1663706600666046,0.1778222322463989,0.1059028953313827,0.0,0.1827158778905868,0.0182677842676639,0.0022712708450853,0.0713901072740554,0.0322850383818149,0.1645268201828003,12.347606982035929,happy,9,male
263.50876179967617,92.19080714153704,402.8731413903658,916.4050777490448,487.4603800803964,1964.0026442082767,1998.063510110392,561.7503548747412,2774.5178847773323,3087.675790129682,482.5267781369311,2651.950565007949,4192.440480591095,521.1830935765599,2432.086561677279,26.557406342782155,52.96403734762063,368.9521766078002,11.453044675163724,9.705555999734065,39.10376238026373,0.0316381926642004,0.0001207842192886,0.0149200273258072,0.0168555804219835,0.0447600819774217,0.0791974129587724,1.047800451810894,0.025841468181856,0.0456508032788773,0.0869753579990956,0.077524404545568,0.8212777469787208,-522.1701049804688,35.26899337768555,3.7933640480041504,8.32404899597168,-6.727875232696533,-0.1930682957172393,-15.23964786529541,-8.333208084106445,-13.683877944946287,1.0279982089996338,-8.500923156738281,-2.865870475769043,-0.607990026473999,-2.1883623600006104,21005.49609375,2746.485107421875,709.7139892578125,369.8214416503906,656.3980102539062,253.3777618408203,412.5852661132813,181.6240234375,270.864501953125,118.46720123291016,128.92909240722656,79.73365020751953,78.2055435180664,82.6523208618164,,,0.782683135624312,1.133,0.0060000000000001,68.47599164926932,0.9862726921483924,0.208243952706223,0.0270649921149015,0.9721238613128662,0.0003633760497905,8.930452167987823e-06,0.0003025383630301,3.596100941649638e-05,0.0001003200231934,0.2786688804626465,0.1876095235347747,0.590626060962677,0.2814076244831085,0.5191923379898071,0.8666666746139526,0.4414925575256347,0.6075436472892761,0.6666666865348816,0.403771311044693,0.353728711605072,0.5360251665115356,0.4366801679134369,0.7333333492279053,0.4393139481544494,0.1015717834234237,0.9243592023849488,0.6731072068214417,0.0697152465581893,0.4680632650852203,48.69735834856844,0.0466037280857563,0.0472935810685157,0.0006508708465844,7.104794804035919e-06,0.000261445500655,7.129097502911463e-05,0.000100219498563,0.1089384779334068,0.1679795086383819,0.2456404119729995,0.0590237230062484,0.1996947079896927,0.3518657684326172,0.1309620141983032,0.3034537434577942,0.4879500269889831,0.2474890798330307,0.1233462318778038,0.1563636809587478,0.096933402121067,0.4577377140522003,0.1097950562834739,0.1196958571672439,0.1811750531196594,0.2001425623893737,0.0695598199963569,0.3698327541351318,12.062537217622772,disgust,19,male
133.42369364577843,55.96286774703464,406.2509000244783,958.7406438309794,482.8609089200024,2553.3388986756986,1944.4223149748225,555.4893638833045,3040.4344607622124,3027.2900952110863,508.3955840295833,2648.6210989666656,4080.048633220216,482.1443064806806,2509.01626269478,18.75167869558009,26.271137936822427,356.04858024167874,10.883681818447394,7.116031967101121,29.884381752062563,0.0253761229893706,0.000192543960625,0.0105097988003559,0.014277183473437,0.0315293964010678,0.1111357237305712,1.0377612346705514,0.0343416465893037,0.0550694751533272,0.0857578509354862,0.1030249397679112,0.921480675140167,-693.9691162109375,65.89287567138672,5.216277599334717,19.94918632507324,3.8195512294769287,1.3067892789840698,-3.6060385704040527,-0.8159013986587524,0.4191078245639801,3.534209728240967,0.3616842329502105,1.414720892906189,-0.6995810866355896,3.3237407207489014,26221.62109375,4420.103515625,672.3981323242188,703.46435546875,221.63316345214844,318.4323425292969,241.3739624023437,192.6536407470703,119.74295043945312,130.7076873779297,95.494873046875,43.52745056152344,92.25164794921876,38.80995941162109,,,1.3483335440104494,1.061,0.0379999999999999,75.07002801120449,1.0020437686865449,0.2010232071874239,0.0031656080391258,0.0254595708101987,0.0028318504337221,0.0067551555112004,0.0319754146039485,0.229158416390419,0.7006539702415466,0.5744933485984802,0.2447545379400253,0.1278055906295776,0.3335928618907928,0.1768049150705337,0.2727272808551788,0.0861671715974807,0.0129601275548338,0.7272727489471436,0.1549622118473053,0.3283847570419311,0.1594030708074569,0.4573282897472381,0.2727272808551788,0.478501409292221,0.1532174795866012,0.7473793625831604,0.5406762957572937,0.2274528443813324,0.0543849095702171,31.19058229358612,0.003601306816563,0.0312875434756279,0.0036197621375322,0.0044286460615694,0.0154141234233975,0.3242890834808349,0.3358920514583587,0.1215587332844734,0.0593415573239326,0.0485999695956707,0.0065181120298802,0.1082392707467079,0.4670993685722351,0.01106365211308,0.0213098973035812,0.4670993685722351,0.1071527078747749,0.109207883477211,0.0331634804606437,0.0670425295829773,0.4670993685722351,0.0722000077366828,0.1131174713373184,0.2798760831356048,0.3013945817947387,0.1665688455104828,0.0230315178632736,8.239192324744584,neutral,5,male
258.92805634673886,37.09349953087033,147.56589754801735,753.097272271582,282.68241284340627,2196.823515467694,1876.7367013990108,407.390069998499,2315.779302804579,3070.216418063834,459.6070383525264,2503.9306146888894,4324.225047193905,501.7682925191023,1935.506797775297,-1.8655494372208408,110.4183864454048,369.9641910824079,12.385427508656004,8.437255038937572,33.07944150945483,0.0138569966856415,5.367358080083766e-05,0.0066989688277908,0.0076563799313091,0.0200969064833725,0.0874020748460059,0.9734404415222996,0.0272312962588675,0.0447227848432075,0.0930186499110761,0.0816938887766027,0.9090993776222732,-503.84222412109375,19.41563606262207,-13.08019733428955,1.9436362981796265,-26.15627670288086,-8.916938781738281,-24.393383026123047,-9.362098693847656,-3.3213162422180176,-2.944149971008301,-1.186382293701172,-4.6634626388549805,-3.336809635162353,-4.447048664093018,21908.439453125,1743.8470458984375,1197.9383544921875,714.1912231445312,777.3917846679688,339.564208984375,454.890380859375,163.48422241210938,152.458984375,84.64221954345703,86.4739761352539,176.44383239746094,58.851219177246094,76.56765747070312,,,1.0836070569909586,1.0505,0.0375,62.148337595907925,0.5343307453481275,0.1662429433295053,0.0809408724308013,0.7396974563598633,0.0050245230086147,0.0004198442911729,0.0383368320763111,0.0005056823138147,0.1350747793912887,0.3804371356964111,0.1538130342960357,0.7770444750785828,0.3456484377384186,0.2875803411006927,0.75,0.2952702343463897,0.7437376379966736,0.6666666865348816,0.0930413007736206,0.3671554625034332,0.5415026545524597,0.3960610628128052,0.6666666865348816,0.460092157125473,0.1001060828566551,0.8859888911247253,0.5585873126983643,0.0532049424946308,0.1367092728614807,41.31540191862283,0.0919797718524932,0.3415543735027313,0.0045209438540041,0.0004842628259211,0.0675479397177696,0.0004067282134201,0.3110000491142273,0.0593607127666473,0.0316745303571224,0.2064730823040008,0.0604984462261199,0.1685177683830261,0.4522670209407806,0.2442928701639175,0.3123817145824432,0.4923659861087799,0.1110307946801185,0.141063705086708,0.1923661082983017,0.1048008278012275,0.4923659861087799,0.1348608136177063,0.1249920278787612,0.2739306092262268,0.2885559201240539,0.0303211081773042,0.2605879008769989,12.432567103122336,disgust,14,female
381.0271809574208,78.14745819459053,255.60279302808448,787.5149650411371,309.2231751568857,1566.2470744778263,1781.3307465127664,362.8541636824538,2272.40192154629,3024.714505909481,507.6508325200974,2509.8767632113822,3999.248950340013,643.7755047424961,2430.0499146627503,-16.517852990503236,128.71545256364365,373.7329019171194,15.869271509548517,7.483352004332757,36.61117404821959,0.0171249587431609,4.462506383759228e-05,0.0077056317660941,0.0094571206233063,0.0231168952982824,0.0982616935245507,1.0287562146301874,0.0360517729566281,0.056169480948412,0.097890374425979,0.1081553188698845,0.8752616790326652,-498.82122802734375,19.012910842895508,-31.938745498657227,-6.118155956268311,-18.261133193969727,-11.911686897277832,-15.851887702941896,-20.075239181518555,-10.573530197143556,0.7185245752334595,-12.317523956298828,8.478641510009766,5.0337677001953125,6.442366600036621,25382.11328125,1214.2276611328125,1488.3248291015625,849.441650390625,639.724365234375,354.70294189453125,375.7606201171875,457.8860473632813,246.9814300537109,200.99473571777344,287.38262939453125,321.83306884765625,326.43365478515625,417.9255981445313,,,1.275764461986206,1.1255,0.0355,61.90476190476191,0.459837791004441,0.1788433396949168,0.0058330544270575,0.0057039782404899,0.1514023393392563,0.0024583900813013,0.7672592997550964,0.00162632483989,0.0657166987657547,0.5330243110656738,0.2162931710481643,0.6612537503242493,0.2227872163057327,0.6473131775856018,0.9166666865348816,0.6436189413070679,0.6294580101966858,0.75,0.7396529316902161,0.5934430956840515,0.3500012457370758,0.4571998119354248,0.6666666865348816,0.3882673978805542,0.2039177268743515,0.7895114421844482,0.4345634281635284,0.0372010320425033,0.6920766830444336,41.37087126407891,0.0094547634944319,0.0074264826253056,0.1534788608551025,0.0036707106046378,0.2209976762533188,0.0039833579212427,0.1910851001739502,0.0797437578439712,0.102636232972145,0.181529089808464,0.0321593694388866,0.1732446402311325,0.2886751294136047,0.1948072910308838,0.3371168971061706,0.4522670209407806,0.2180081754922866,0.1302956491708755,0.1551241129636764,0.1594381183385849,0.4923659861087799,0.1224846318364143,0.287575364112854,0.3162035644054413,0.2489438652992248,0.0317236855626106,0.2641308903694153,12.420966553360945,sad,18,female
253.19103138330632,67.2424645127978,301.64228223928933,972.0684723498002,490.6075512176892,2480.88717294251,1991.2012150189537,578.9516031878475,2932.6058843077503,3071.1313353014034,475.03763331642864,2668.861180585927,4142.474781339893,369.3546659571562,2236.4759057148617,40.712328601847005,24.6744582558167,87.62660143658316,7.931480177521618,7.466641859962944,31.572484247159824,0.0283645652208674,0.0001132188907596,0.0125959542574092,0.0150844578881273,0.0377878627722277,0.1119021559516401,1.1423266354313664,0.0473614732954892,0.0693069208001646,0.1141117285437269,0.1420844198864677,0.9198758752641492,-415.1151428222656,24.73332405090332,-8.29375171661377,8.23150634765625,-22.21857070922852,-2.731968879699707,-18.114356994628903,-8.352081298828125,-9.503216743469238,-4.832810401916504,-4.9244890213012695,-3.4022305011749268,-1.5184086561203003,-4.382709980010986,30997.796875,3024.162109375,979.7012939453124,642.1151733398438,1029.433837890625,342.91033935546875,329.7955627441406,129.61256408691406,246.2216186523437,151.83108520507812,109.46880340576172,201.53240966796875,67.0645751953125,120.73688507080078,16.23877740119278,14.871805501030575,1.0221356246206923,1.0910000000000002,0.0430000000000001,69.26829268292683,0.866782964879635,0.1537617690173141,0.2577686011791229,0.0303962137550115,0.3000042140483856,0.0048530525527894,0.0017817304469645,0.3836134374141693,0.0215827245265245,0.6360852718353271,0.5484631061553955,0.2111987918615341,0.6769603490829468,0.1325478851795196,0.0769230797886848,0.1637499928474426,0.4049867987632751,0.692307710647583,0.1679930537939071,0.3078130185604095,0.4717224538326263,0.3418930172920227,0.7692307829856873,0.3611309230327606,0.1111793518066406,0.7705762386322021,0.6002278923988342,0.0954992249608039,0.067347951233387,39.75542286889184,0.3395584225654602,0.0371843464672565,0.2149219810962677,0.0093150939792394,0.0028361300937831,0.2882963418960571,0.0399234965443611,0.1294505000114441,0.1344319880008697,0.1143047511577606,0.0636335536837577,0.0901581496000289,0.2773500978946686,0.0635445415973663,0.3911222815513611,0.4803844690322876,0.1773248761892318,0.1630323082208633,0.1993279308080673,0.0790909007191658,0.4385290145874023,0.160648763179779,0.1399618238210678,0.430442065000534,0.3051804006099701,0.0739193558692932,0.050288513302803,14.8725004865766,angry,20,female
396.4041628420354,77.79761685512254,316.5527537535483,857.8104619739164,308.34247138474683,1791.73574431332,1923.8082092070376,359.9546495274026,2126.0721323129974,2906.053751191944,440.04435746538894,2249.939634836772,3886.745249381149,410.1934290301208,2204.65803171307,30.9174714051036,52.235416314817,370.7873827450973,15.522459128261891,7.701774599387195,32.07629760839473,0.0104317300571801,2.6310454792606234e-05,0.0046527623401237,0.0060618669498632,0.0139582870203712,0.0902897897697719,0.8094351856191124,0.032354408265723,0.0502640165761088,0.0836303885582166,0.097063224797169,0.8924055638876777,-501.3923950195313,4.5641703605651855,-37.31248092651367,12.466300964355469,-17.922582626342773,-11.782347679138184,-8.532268524169922,-14.623881340026855,7.071338653564453,-10.564871788024902,2.814729690551758,6.506312847137451,5.105032444000244,14.073812484741213,25746.939453125,685.9696655273438,1909.11962890625,414.9050903320313,386.8169250488281,209.827865600586,299.96661376953125,295.4017333984375,250.70664978027344,210.11932373046875,418.1892700195313,395.3355712890625,259.4678649902344,460.7229919433594,,,0.8806693086745927,0.9765,0.0744999999999999,57.99522673031026,0.5772951073910285,0.1612919696493375,0.0168062597513198,0.3011185228824615,0.4750607907772064,0.0100573832169175,0.193253681063652,0.0021045913454145,0.0015987532678991,0.4042878448963165,0.2505166232585907,0.6977410912513733,0.3149040937423706,0.604448676109314,0.7692307829856873,0.5024639368057251,0.6969853639602661,1.0,0.5135257244110107,0.5992987155914307,0.4487819075584411,0.3476084470748901,1.0,0.2305468618869781,0.0290571562945842,0.9993218779563904,0.7461968660354614,0.1181434541940689,0.0962166264653205,47.45144735561591,0.0190882440656423,0.3540138602256775,0.364228218793869,0.0168053898960351,0.1785008907318115,0.0030655453447252,0.001071737264283,0.093212716281414,0.0764211937785148,0.2137683779001236,0.0712997615337371,0.2823759317398071,0.4385290145874023,0.2386172413825988,0.2969642877578735,0.0,0.3724107444286346,0.2002410441637039,0.1931956261396408,0.1542883366346359,0.0,0.1095030680298805,0.0315193235874176,0.0011882490944117,0.1212785989046096,0.0877777114510536,0.0714451894164085,9.6798512806011,sad,6,female
