f0_mean,f0_stddev,f0_range,f1_mean,f1_stddev,f1_range,f2_mean,f2_stddev,f2_range,f3_mean,f3_stddev,f3_range,f4_mean,f4_stddev,f4_range,loudness_mean,loudness_stddev,loudness_range,hnr_mean,hnr_stddev,hnr_range,jitter,jitter_abs,jitter_rap,jitter_ppq5,jitter_ddp,shimmer,shimmer_db,shimmer_apq3,shimmer_apq5,shimmer_apq11,shimmer_dda,gne_ratio,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,cpp_mean,cpp_var,spir,dur_med,dur_mad,silence_ratio,rel_f0_sd,rel_se0_sd,file,anger_mean,disgust_mean,fear_mean,happiness_mean,sadness_mean,surprise_mean,neutral_mean,AU01_mean,AU02_mean,AU04_mean,AU05_mean,AU06_mean,AU07_mean,AU09_mean,AU10_mean,AU11_mean,AU12_mean,AU14_mean,AU15_mean,AU17_mean,AU20_mean,AU23_mean,AU24_mean,AU25_mean,AU26_mean,AU28_mean,AU43_mean,mouth_openness_mean,anger_std,disgust_std,fear_std,happiness_std,sadness_std,surprise_std,neutral_std,AU01_std,AU02_std,AU04_std,AU05_std,AU06_std,AU07_std,AU09_std,AU10_std,AU11_std,AU12_std,AU14_std,AU15_std,AU17_std,AU20_std,AU23_std,AU24_std,AU25_std,AU26_std,AU28_std,AU43_std,mouth_openness_std,emotion,intensity,actor,gender
108.05217419092372,17.94550258255571,64.1712841569858,1041.1837249805128,525.9851553880749,2158.530719867771,2055.972504072617,455.9055657350103,2455.294126912652,3126.8816887473563,503.13779336128295,2692.306786323117,4069.221066783925,391.84612666417786,2310.077364925122,23.976714033597965,19.423015209702896,69.44657888318109,6.1322469501542844,5.126788428265794,25.60694315912547,0.0363864378027283,0.0003370997691023,0.0142264249179802,0.0235668603310556,0.0426792747539407,0.1361154636427056,1.1495360152203962,0.0523290058883464,0.0703494997641692,0.016753843610638,0.1569870176650394,0.8842715057506171,-636.890869140625,53.51482009887695,5.535568237304688,21.578807830810547,10.952372550964355,8.422064781188965,3.419539213180542,1.0282979011535645,4.542701721191406,1.979863166809082,3.179272651672364,6.690468311309815,1.0479474067687988,0.9979823231697084,33344.1171875,2978.327880859375,480.9350891113281,373.1161804199219,319.2123413085937,76.15547180175781,162.09274291992188,185.5152282714844,148.888916015625,93.24860382080078,101.82711791992188,55.21345520019531,53.5047492980957,46.61646270751953,14.986628175763288,7.687707611532375,1.6538322393922162,1.134,0.0839999999999999,78.48837209302326,0.8159329873674606,0.1396909665057557,01-01-05-01-01-01-17,0.0715394914150238,0.1153427883982658,0.0074879880994558,0.0070232492871582,0.1095201522111892,0.0753016024827957,0.6137847304344177,0.2516670227050781,0.128196895122528,0.450018435716629,0.3764413595199585,0.0888621136546135,0.0909090936183929,0.1050780564546585,0.1095307618379592,0.4545454680919647,0.0333626642823219,0.2793371975421905,0.1504712700843811,0.5208765268325806,0.1818181872367859,0.5198541879653931,0.524931788444519,0.2585785686969757,0.3575774133205414,0.2997896075248718,0.0306453388184309,28.46423713418053,0.0464665070176124,0.2629750669002533,0.0100902942940592,0.0059596155770123,0.0600506328046321,0.082972764968872,0.2748393416404724,0.049823947250843,0.0253363903611898,0.1636372506618499,0.0247870981693267,0.0743929520249366,0.3015113472938537,0.0233040172606706,0.2766810655593872,0.5222329497337341,0.0390704870223999,0.1094005182385444,0.0877112746238708,0.1296742260456085,0.4045199155807495,0.1435365080833435,0.2496039569377899,0.4001562893390655,0.3020675480365753,0.1297169625759124,0.0061641414649784,8.373121859943863,angry,1,17,male
242.9011639736601,58.88796896247732,187.22887662221967,799.3000661579489,355.9436877587978,1747.719120211356,1898.7342507287228,389.2047338297145,2409.38014351799,2993.822110120605,484.8002465512217,2677.088254619236,4234.465232030526,710.1155716251209,2326.7971719717866,-25.68227556174108,124.07081284137314,369.3938915990445,7.81798675324764,5.103949252567637,21.138164379486334,0.0332071775896249,0.0001371256314936,0.0150635113646576,0.0191217109024901,0.0451905340939729,0.1473627897932388,1.3719760061836093,0.0687815424432867,0.1015171992250417,0.1649800935293005,0.2063446273298602,0.9082629697062924,-564.0447387695312,39.69114685058594,-11.774249076843262,7.035755157470703,-3.67468523979187,-6.829959392547607,-10.057024955749512,-10.91750144958496,-7.587403297424316,0.2377879172563552,-7.240354061126709,-1.9227588176727293,-6.75750207901001,-4.630053997039795,54305.25390625,2899.050048828125,716.1668701171875,514.997314453125,301.1009826660156,318.6232604980469,295.9883117675781,301.67510986328125,177.28517150878906,86.13737487792969,158.311279296875,78.98294067382812,118.7238540649414,84.79231262207031,,,1.7996738091220974,1.0870000000000002,0.0119999999999999,70.46153846153845,0.5002511498949956,0.1028637253889004,01-01-08-01-01-01-23,0.0023577413521707,0.1528277695178985,0.1579780131578445,0.0200349502265453,0.3234289288520813,0.0007253900985233,0.3426472246646881,0.4548169672489166,0.143895536661148,0.5801158547401428,0.4103439450263977,0.2388371974229812,0.6000000238418579,0.1692683547735214,0.5185081958770752,0.6000000238418579,0.2914856672286987,0.3488945066928863,0.643681526184082,0.5449625253677368,0.1000000014901161,0.4082216620445251,0.2955310344696045,0.388061374425888,0.334643691778183,0.3447603583335876,0.0625800043344497,26.57593467907042,0.0035806442610919,0.2416364252567291,0.1518394201993942,0.0289669968187809,0.3030432462692261,0.0008770885178819,0.4431176483631134,0.1984215825796127,0.0828706473112106,0.2641220390796661,0.1214157342910766,0.1176499351859092,0.5163977742195129,0.0744310766458511,0.3710854053497314,0.5163977742195129,0.2332909405231475,0.2004839181900024,0.2285757362842559,0.1274784058332443,0.3162277638912201,0.1325954794883728,0.1995063722133636,0.4194657206535339,0.1892891824245453,0.1505731493234634,0.0953872427344322,5.12734468250254,surprised,1,23,male
202.06356429927663,30.23825675551437,130.32259085421765,714.6263093989506,363.4876919473125,2538.9615044883326,1869.4671217529483,388.8114378579452,2310.702315196485,3098.2823030113223,419.9375885910711,3062.380365244549,4497.022820304935,694.4079364399637,2447.797601305379,-72.13885373660311,146.5596204021653,355.9544739841176,12.082406825066087,6.850892006968771,32.23171541155024,0.0275723859250328,0.0001367684637315,0.013636250562491,0.0158016289881546,0.0409087516874731,0.123873085632493,1.1677727040590216,0.0493152551217808,0.0769847652778379,0.130734471475064,0.1479457653653425,0.873550612669638,-714.7634887695312,31.62240600585937,-4.131314277648926,3.536802053451538,-8.918729782104492,-2.0241692066192627,-13.30380153656006,-7.388318061828613,-9.454874992370604,-2.2328970432281494,-5.667384147644043,-5.447143077850342,-3.7929205894470215,-5.657755374908447,33987.83203125,2368.641357421875,450.6236267089844,311.5623779296875,311.6741638183594,66.06031036376953,348.57794189453125,115.08415985107422,167.88121032714844,53.4310188293457,123.63056182861328,103.1108627319336,33.03409957885742,51.95693206787109,,,1.8644759074753827,1.085,0.0489999999999999,67.91277258566979,0.3769642052165369,0.1449380916822625,01-01-05-01-01-01-20,0.0653871670365333,0.0128066688776016,0.0571501143276691,0.0123978406190872,0.003503868356347,0.1324082016944885,0.7163461446762085,0.4763249456882477,0.5707195997238159,0.1509731113910675,0.5162904858589172,0.1157314330339431,0.0,0.1233697310090065,0.1056121587753295,0.8999999761581421,0.0428612530231475,0.1823565661907196,0.2766118943691253,0.4260055124759674,0.2000000029802322,0.2302702367305755,0.1662535369396209,0.5983237028121948,0.345022588968277,0.0445575937628746,0.165333479642868,24.46687721412065,0.1761494725942611,0.0326397381722927,0.0789700672030448,0.0279727075248956,0.0018181722844019,0.2251247763633728,0.3218663334846496,0.1194450482726097,0.0895077884197235,0.06523048132658,0.0740807577967643,0.0469107404351234,0.0,0.0684446021914482,0.2378034740686416,0.3162277638912201,0.0407879650592803,0.1380514949560165,0.1328204870223999,0.0435415282845497,0.4216370284557342,0.1795457899570465,0.0818506926298141,0.2718129158020019,0.2113474160432815,0.0444481819868087,0.2506987452507019,5.439567762814551,angry,1,20,female
126.1139457404241,17.55431947529559,84.33064533956582,621.480737932369,316.6184905843006,2106.4747016287506,1812.6207134570325,351.0741147769004,2048.0969230194005,3038.005389878004,569.3103294378301,3087.179699812593,4371.028393293691,900.3498148983903,2475.6550782772088,-81.89869824050398,158.516002741115,357.9620613017209,11.527269839809136,5.560927271397614,23.691188317445143,0.0242996415242307,0.0001939658263098,0.0101731642564903,0.014602608854392,0.0305194927694711,0.1303951112657607,1.334212552298912,0.0482622533640996,0.0698050429650385,0.1376828013536864,0.1447867600922989,0.9117511467005796,-685.1417236328125,56.34587097167969,-9.161452293395996,13.812087059020996,4.529220581054688,-2.514786720275879,-6.49955415725708,-8.550827980041504,-9.484636306762695,-0.5163295269012451,-6.703370094299316,-3.1771721839904785,-3.1492600440979004,-1.6537963151931765,44153.9765625,4149.3994140625,945.7193603515624,546.3197631835938,242.8692779541016,140.05087280273438,158.453857421875,153.3895721435547,185.4681854248047,90.95841979980467,153.48692321777344,48.17565536499024,57.32640075683594,40.78483963012695,,,1.3018184776860175,1.0345,0.0354999999999999,62.46498599439776,0.4473501739658309,0.1703775239259942,01-01-04-01-01-01-23,0.0022094077430665,0.0644345358014106,0.005102660972625,0.0176956057548522,0.0168335009366273,0.0026185945607721,0.8911056518554688,0.5068603754043579,0.2442794740200042,0.2877643406391144,0.3074747025966644,0.1550715863704681,0.1818181872367859,0.1282926946878433,0.0288457926362752,0.8181818127632141,0.0921632573008537,0.1803094744682312,0.3455637693405151,0.4262246191501617,0.0,0.3041471540927887,0.1692933887243271,0.3623187839984894,0.3339506387710571,0.2920202016830444,0.2056579142808914,24.304496102869408,0.0042429449968039,0.090699553489685,0.0075702159665524,0.0163818504661321,0.0218052379786968,0.0057368073612451,0.1250526458024978,0.060371920466423,0.0643911585211753,0.1026741117238998,0.0873558521270752,0.0487933345139026,0.4045199155807495,0.0846971794962883,0.0249169636517763,0.4045199155807495,0.0366951152682304,0.0704449191689491,0.1475138068199157,0.0533832125365734,0.0,0.0607571043074131,0.0979138389229774,0.4273309111595154,0.2042243331670761,0.1506581753492355,0.3323723375797272,1.6560883065266674,sad,1,23,male
187.9544884490388,71.41668991848175,237.0483751600615,922.8231320628488,468.6139404576052,1996.040115993492,1901.8171872043872,625.3386415622956,3267.8430083389494,3056.335185981038,464.2813254534517,2950.746251693694,4117.97969158962,484.4562155425136,2145.2067279812,32.05341629811263,21.69305086509513,75.41905691596374,11.992045999591566,5.162355876338754,19.88687634104344,0.0241230252176672,0.000128089738848,0.0100493674617834,0.0115785887725474,0.0301481023853502,0.1185885424908552,1.285959320563817,0.0402938931071763,0.0685212774213065,0.1642266672830225,0.120881679321529,0.8869511422365419,-577.2835083007812,50.80997085571289,9.178207397460938,7.829060077667236,0.6094861626625061,3.17383885383606,-9.14649772644043,-6.220271110534668,-3.913804292678833,8.085999488830566,-6.069925785064697,1.263430953025818,2.330362558364868,3.273369789123535,35890.64453125,2507.5166015625,532.7894287109375,532.708251953125,517.4415283203125,391.3289184570313,297.55438232421875,135.89158630371094,320.658935546875,146.11253356933594,195.05953979492188,96.94161224365234,113.68080139160156,72.0055923461914,16.24948931142679,17.03679145176658,1.2414649286157668,1.0825,0.0195000000000001,61.76470588235294,0.5799759689015077,0.1109482335661203,01-01-03-02-01-01-19,0.0324392318725585,0.0687197521328926,0.1041958332061767,0.3077768385410309,0.0013489878037944,0.3906494677066803,0.09486985206604,0.376910924911499,0.2485469132661819,0.3804131746292114,0.3418275415897369,0.8126255869865417,1.0,0.4210011065006256,0.7532362937927246,0.75,0.8493019938468933,0.6404628753662109,0.3676187694072723,0.3546384871006012,0.9166666865348816,0.3312660157680511,0.0357621051371097,0.9951998591423036,0.6892698407173157,0.0240431874990463,0.1054583564400672,57.26145318009667,0.04903519526124,0.1450783759355545,0.2517635822296142,0.2969872057437897,0.0007759280852042,0.3502491116523742,0.182315319776535,0.2126139998435974,0.2456594407558441,0.2122786343097686,0.0462040230631828,0.1194410994648933,0.0,0.1781778633594513,0.2645539045333862,0.4522670209407806,0.1244306117296218,0.1538466364145279,0.1827348470687866,0.1404462158679962,0.2886751294136047,0.1678647845983505,0.027853975072503,0.0126768294721841,0.1051018759608268,0.0239358693361282,0.137084886431694,14.985116022592818,happy,2,19,male
233.16074606320737,48.79963259386727,246.6999779346816,699.2567421620354,290.0873673599032,2013.248895380429,1882.6104868906284,347.4634453468012,2047.9476550113984,2800.594052849869,368.226236501756,2335.367257484561,3883.942213451871,443.8071708569566,2495.285863595548,17.001494270726898,69.9538567388086,359.8470568180942,13.834341314696587,5.045935788185776,20.33240060973023,0.0163950823796922,7.010769072288835e-05,0.0076613286551531,0.0088238362708614,0.0229839859654594,0.0825576872964643,0.9337038797091856,0.0290537729832402,0.0454530711760494,0.0880617577534353,0.0871613189497207,0.942440843037602,-597.0988159179688,45.210880279541016,-38.97690582275391,23.76888465881348,-18.50299835205078,-22.509057998657227,-17.46601676940918,-7.485702037811279,0.425726979970932,-13.255253791809082,-5.216563701629639,-2.078097343444824,-4.999288082122803,-2.0353221893310547,22118.0703125,1632.4111328125,1635.1871337890625,593.2320556640625,568.8682861328125,207.63980102539065,317.8985900878906,181.2615203857422,176.45126342773438,171.63662719726562,138.22738647460938,210.4698181152344,91.1819839477539,50.49557495117188,,,1.3321676866075516,1.02,0.088,57.26495726495727,0.3323840218364235,0.1313975771641531,01-01-03-01-01-01-06,0.0142382197082042,0.0228489097207784,0.0088470643386244,0.8821908831596375,0.0004322630993556,0.0671173706650734,0.0043253311887383,0.3010153472423553,0.2271435260772705,0.2465816438198089,0.3139209151268005,0.8522188067436218,1.0,0.5285558104515076,0.9464731812477112,0.9090909361839294,0.9210472106933594,0.7349542379379272,0.2883865237236023,0.2081000208854675,1.0,0.1979169845581054,0.0102065270766615,0.9999200701713562,0.6658548712730408,0.1038028970360755,0.1013664677739143,53.10410537920384,0.0365824215114116,0.0692724585533142,0.0106234466657042,0.1946586370468139,0.0006947669317014,0.1450568586587906,0.0082707479596138,0.0997583046555519,0.0931358858942985,0.1032923534512519,0.0661783069372177,0.1003398001194,0.0,0.0883480608463287,0.0606473311781883,0.3015113472938537,0.1053218245506286,0.0515337251126766,0.1700783967971801,0.0951937511563301,0.0,0.1919603943824768,0.0068178926594555,0.0001215125230373,0.1061930134892463,0.069525346159935,0.0548837855458259,6.390191439903017,happy,1,6,female
125.64948014646986,18.59279048264858,76.28277664250324,896.9029748704264,451.2875223037325,2158.738997270807,1955.646204376728,547.5058580882613,2528.638337405575,2989.774859821758,538.9407480770459,2531.004822163653,4085.873730877428,504.6579127780864,2363.818157624782,26.61759820805037,20.528256111753137,94.67661873571552,10.667777877232965,5.37441095837574,25.527880554613947,0.0240722516237315,0.000190954175773,0.009171331195701,0.0124564792508864,0.0275139935871032,0.1260871295608575,1.1396266927116598,0.0359718041893289,0.0592887182444511,0.1489159087924763,0.1079154125679868,0.9163566319066478,-640.0294799804688,70.08712768554688,3.504847764968872,17.908447265625,2.4046547412872314,1.2470520734786987,-0.4431353509426117,1.0504101514816284,-4.001190662384033,2.263390064239502,3.005612373352051,-2.085796594619751,2.4232094287872314,1.4104312658309937,38781.37890625,2922.50244140625,839.1263427734375,376.4860229492188,360.3360290527344,166.89990234375,289.8934936523437,148.43540954589844,226.7677764892578,92.52745056152344,92.03131103515624,98.50080108642578,40.201698303222656,46.26987075805664,,,1.3553004955317434,1.1075,0.0065,64.48087431693989,0.5298101553652428,0.1411698042886285,01-01-02-02-01-01-15,0.0005603315657936,0.0007003913051448,0.004533365368843,0.0211390666663646,0.0030004910659044,0.1979129463434219,0.7721533179283142,0.5530591607093811,0.3839834034442901,0.1711471676826477,0.387839525938034,0.2848246693611145,0.0,0.1540606319904327,0.1437970399856567,0.4545454680919647,0.2028309851884842,0.3101899921894073,0.1690008491277694,0.4904557168483734,0.5454545617103577,0.3990305960178375,0.1328136324882507,0.7185011506080627,0.5296136736869812,0.1391217112541198,0.0929533541202545,32.443400406424324,0.000381910795113,0.00064990343526,0.0063232835382223,0.0156561750918626,0.0026685278862714,0.2832949757575989,0.2968902587890625,0.2027723044157028,0.1833704859018325,0.0962753072381019,0.0517327822744846,0.0787988826632499,0.0,0.0226401910185813,0.1570225059986114,0.5222329497337341,0.1254306733608245,0.1024391427636146,0.0692831799387931,0.064585767686367,0.5222329497337341,0.1170644536614418,0.1812227219343185,0.4405111968517303,0.3224368393421173,0.173738956451416,0.0393548570573329,6.956635144320996,calm,2,15,male
131.5577877452396,24.262546475485564,88.57259406790499,758.9995030941647,398.1737083089548,2211.880784519244,1887.613933433101,442.2959339183379,2232.166780067226,3037.095167437073,459.5112199433496,2353.8261477326523,4235.454564094885,736.8722017139669,2344.406775438299,-30.90506536325855,122.37062514166284,360.3802130922591,10.676061769779457,6.19475171764932,29.82800459301283,0.0297963361709789,0.0002288347640052,0.0138464135593761,0.0162566634237979,0.0415392406781284,0.120022004280696,1.1448651531121454,0.0413259573503061,0.0710830602985817,0.1185607485251099,0.1239778720509183,0.9379953294926362,-669.3111572265625,58.2435302734375,0.7413803935050964,15.362556457519531,3.670167207717896,-1.568781852722168,-1.91527259349823,-5.2085957527160645,-5.7190937995910645,1.149617314338684,-5.146862506866455,-2.8608744144439697,-2.0932259559631348,-0.6697784662246704,34026.56640625,3789.30908203125,650.0870361328125,474.4408874511719,250.51339721679688,186.65684509277344,175.0968475341797,146.233154296875,151.04791259765625,76.81135559082031,108.42839050292967,61.228172302246094,49.281986236572266,35.744869232177734,,,1.096303401966494,1.0825,0.0325,64.81012658227849,0.6626760511696778,0.4012986030061575,01-01-02-01-01-01-23,0.0012804308207705,0.0128967510536313,0.0066476636566221,0.1585070043802261,0.0027519178111106,0.0585781596601009,0.7593380808830261,0.4073602855205536,0.2552728354930877,0.2046874016523361,0.3757747709751129,0.1953066438436508,0.25,0.1013606712222099,0.2429599314928054,0.75,0.1818081885576248,0.231906846165657,0.3941118717193603,0.4345118701457977,0.0,0.4365738928318023,0.1429416537284851,0.5353208780288696,0.3268264234066009,0.3180552721023559,0.0276134964078664,26.22440493738162,0.0026554996147751,0.0153672816231846,0.013108224608004,0.1448722630739212,0.001271296525374,0.1810359805822372,0.2460661381483078,0.0989132523536682,0.0606370121240615,0.0824570730328559,0.0454025268554687,0.0781614482402801,0.4522670209407806,0.023023996502161,0.2079081833362579,0.4522670209407806,0.0902932807803154,0.0812993869185447,0.21807461977005,0.0603893548250198,0.0,0.1258007436990738,0.0879581049084663,0.3940200805664062,0.2513013780117035,0.1682369112968444,0.0081469882279634,4.7763321810222745,calm,1,23,male
138.90742523408844,22.47294187459095,78.9914554052329,888.6706717383886,441.802795642757,1884.122687325007,1871.908065451262,446.1019169361172,2300.957803219186,2972.469971253092,498.8892360754379,2695.189603567363,4012.40254970872,529.1185897973354,2478.001522050516,12.78886007542906,50.79580694049729,359.03374027071845,8.643525245881216,5.277994146121171,25.307726579106973,0.0323223014168388,0.0002327739668586,0.01496684910356,0.0181138700176147,0.0449005473106802,0.1540074250286019,1.437406531796923,0.061730413672822,0.1135151339968414,0.231684625473753,0.1851912410184661,0.9014500325493198,-673.779541015625,54.05472183227539,4.320927143096924,12.40798568725586,5.785136699676514,-3.3729562759399414,-4.811298847198486,-1.708451747894287,-1.9290013313293457,2.312391996383667,-5.823963642120361,4.551497459411621,-1.0838433504104614,2.180783987045288,44910.81640625,3093.081787109375,429.8402099609375,451.0321044921875,271.8817749023437,312.93145751953125,233.9815673828125,142.30953979492188,131.3176727294922,58.77558135986328,167.4960479736328,65.23426055908203,119.89496612548828,42.37224960327149,,,1.8898009803342584,1.0495,0.0424999999999999,68.91025641025641,0.3946850162532641,0.1142452200301157,01-01-06-01-01-01-13,0.1579547822475433,0.0964056402444839,0.0324886962771415,0.001838942640461,0.0189869794994592,0.1535259634256363,0.538798987865448,0.3582755923271179,0.1887117475271225,0.465074360370636,0.3720147013664245,0.3287587761878967,0.4000000059604645,0.2962682545185089,0.4016275405883789,0.6000000238418579,0.147418588399887,0.2761661410331726,0.4273205399513244,0.5410827398300171,0.3000000119209289,0.3333342373371124,0.1711163818836212,0.8629347681999207,0.6642807722091675,0.1156452074646949,0.0435002669692039,36.05738905560359,0.1583359092473983,0.1360370516777038,0.0396094061434268,0.0016177989309653,0.0227420851588249,0.2100533097982406,0.3673596084117889,0.0587743483483791,0.0906500741839408,0.1773113310337066,0.0181635487824678,0.138651043176651,0.5163977742195129,0.1259993910789489,0.2359820753335952,0.5163977742195129,0.0966381132602691,0.079774796962738,0.1831295639276504,0.1831160336732864,0.4830459058284759,0.1031104177236557,0.1556663513183593,0.2803386151790619,0.2507446110248565,0.0626926720142364,0.0206047594547271,14.82248530141402,fearful,1,13,male
110.82435124095466,18.518334910394305,82.79989107245247,871.7002921414676,421.91172613724655,1839.025755755588,1926.699483670852,452.7717320523313,2335.3825877085083,2934.7040102451538,571.7302475641583,3072.11372928454,4054.232809590024,512.4939584405853,2317.645483958337,17.03006197174312,37.08076046700416,352.10034188128594,6.7799573077472735,5.828611129947844,28.102041156800247,0.0398992042565491,0.0003583795873212,0.0210763965074649,0.0221513652509946,0.0632291895223949,0.1564985047755215,1.443040627245735,0.0651927008842603,0.0883025597359558,0.2096550990230813,0.1955781026527809,0.9137560785649144,-707.07421875,76.99443817138672,4.343384742736816,20.145496368408203,8.587099075317383,2.670794010162353,-5.506932735443115,-4.596056938171387,-0.6401767730712891,0.2493497431278228,-3.090150117874145,9.95418643951416,-3.437617301940918,2.5828857421875,34528.30078125,3371.68115234375,688.8120727539062,428.2397766113281,193.0987091064453,164.09991455078125,277.9570007324219,219.4691619873047,103.74504089355467,106.55281066894533,155.1114044189453,158.6341094970703,148.0204315185547,46.91081237792969,,,1.6081210111060855,1.0315,0.0695000000000001,68.19571865443424,0.5461507344909843,0.1453458355918474,01-01-02-01-01-01-13,0.0146004008129239,0.7948988676071167,0.0017808774719014,0.0022937660105526,0.0035619586706161,0.0061674946919083,0.1766965985298156,0.4003925323486328,0.3404894769191742,0.1098459586501121,0.3822973966598511,0.3693996369838714,0.4000000059604645,0.1934350132942199,0.6058397889137268,0.3000000119209289,0.5279885530471802,0.3664683401584625,0.4047223031520843,0.6585820317268372,0.4000000059604645,0.3781347274780273,0.3731561601161957,0.55430668592453,0.434408962726593,0.0436739437282085,0.0200877040624618,30.03167958147708,0.0128205753862857,0.2405683249235153,0.001602687058039,0.0027067456394433,0.0040876818820834,0.0108048664405941,0.2331077456474304,0.0602455474436283,0.0569062158465385,0.0783024504780769,0.0342841371893882,0.0792464986443519,0.5163977742195129,0.0268459785729646,0.340823233127594,0.4830459058284759,0.2121237963438034,0.0746608227491378,0.1166931018233299,0.125297412276268,0.5163977742195129,0.0747618079185485,0.2791118919849396,0.4547354280948639,0.2520985901355743,0.0415637865662574,0.0045651537366211,8.031312506702077,calm,1,13,male
